Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing costs,Defect rates,Transportation modes,Routes,Costs,Inspection results,Profit,Cost_per_Shipment,Inventory_Gap,Revenue_per_Product,Profit_Margin,Total_Lead_Time
Cosmetics,SKU-000347,138.82,0,496,68854.72,500,1.87,54,4.08,USPS,36.29,Supplier C,Chicago,1492,92.2,4.59,Sea,Route D,458.9,Pass,68762.52,0.6598181818181817,446,138.54068410462776,99.86609487337978,5.95
Skincare,SKU-000348,117.49,0,485,56982.65,675,28.88,398,7.23,Amazon Logistics,9.01,Supplier C,Atlanta,3546,119.51,6.97,Road,Route D,413.83,Fail,56863.14,0.022581453634085213,277,117.24825102880659,99.79026949431098,36.11
Haircare,SKU-000349,60.74,0,14,850.36,833,20.37,406,13.59,Amazon Logistics,52.15,Supplier E,Boston,3198,36.21,9.98,Rail,Route C,452.6,Pass,814.15,0.12813267813267812,427,56.690666666666665,95.7418034714709,33.96
Accessories,SKU-000350,176.94,1,474,83869.56,644,28.06,256,2.87,USPS,56.72,Supplier H,Miami,161,14.56,3.24,Sea,Route D,55.23,Pass,83855.0,0.22070038910505835,388,176.5674947368421,99.98263970861419,30.93
Haircare,SKU-000351,161.51,1,193,31171.43,228,8.7,538,6.41,FedEx,21.0,Supplier A,San Francisco,2569,82.11,5.14,Rail,Route C,484.66,Pass,31089.32,0.03896103896103896,-310,160.67747422680412,99.73658571326371,15.11
Haircare,SKU-000352,135.11,1,29,3918.19,259,18.73,302,12.5,UPS,77.24,Supplier G,Chicago,1917,14.01,8.8,Road,Route D,263.09,Pass,3904.18,0.2549174917491749,-43,130.60633333333334,99.64243694154699,31.23
Skincare,SKU-000353,171.61,0,434,74478.74,549,20.68,20,14.57,FedEx,98.57,Supplier G,Miami,732,116.15,3.55,Road,Route A,409.18,Fail,74362.59000000001,4.693809523809524,529,171.21549425287358,99.84404945626095,35.25
Fragrances,SKU-000354,174.79,1,55,9613.45,513,10.21,483,7.35,Amazon Logistics,94.85,Supplier H,Chicago,4987,109.29,1.09,Air,Route A,107.24,Pass,9504.16,0.19597107438016528,30,171.66875000000002,98.86315526683967,17.560000000000002
Haircare,SKU-000355,144.59,0,21,3036.39,889,25.6,249,8.1,FedEx,23.73,Supplier A,San Francisco,2698,132.85,9.49,Air,Route D,228.17,Pass,2903.54,0.09492,640,138.01772727272726,95.62473858759908,33.7
Cosmetics,SKU-000356,169.03,0,79,13353.37,173,28.47,191,9.01,UPS,88.16,Supplier C,Miami,3551,97.74,4.88,Rail,Route B,172.16,Pass,13255.630000000001,0.45916666666666667,-18,166.917125,99.26804993795574,37.48
Fragrances,SKU-000357,142.52,0,26,3705.52,162,26.66,106,14.05,DHL,71.93,Supplier C,New York,1400,14.74,5.03,Air,Route C,181.25,Fail,3690.78,0.6722429906542057,56,137.2414814814815,99.60221507372785,40.71
Accessories,SKU-000358,139.23,0,380,52907.4,61,22.43,572,13.01,FedEx,48.12,Supplier E,Seattle,2753,41.71,6.21,Sea,Route D,105.47,Pass,52865.69,0.08397905759162304,-511,138.86456692913387,99.92116414717034,35.44
Skincare,SKU-000359,127.54,0,156,19896.24,175,9.05,142,3.39,USPS,56.36,Supplier E,San Francisco,1554,122.15,0.04,Rail,Route C,412.59,Fail,19774.09,0.39412587412587413,33,126.72764331210192,99.38606490472571,12.440000000000001
Accessories,SKU-000360,153.02,0,163,24942.26,614,9.17,317,7.11,DHL,85.71,Supplier B,Houston,1238,29.23,9.31,Road,Route E,54.16,Pass,24913.03,0.26952830188679244,297,152.08695121951217,99.88280933644346,16.28
Fragrances,SKU-000361,40.13,1,313,12560.69,380,28.94,594,7.5,USPS,50.61,Supplier H,Houston,3292,106.28,3.61,Road,Route D,190.63,Pass,12454.41,0.08505882352941177,-214,40.002197452229304,99.15386813940952,36.44
Fragrances,SKU-000362,177.37,0,117,20752.29,950,1.3,503,12.05,USPS,40.45,Supplier D,Atlanta,4720,118.14,3.97,Sea,Route B,128.48,Fail,20634.15,0.08025793650793651,447,175.86686440677965,99.4307134296986,13.350000000000001
Fragrances,SKU-000363,175.65,1,245,43034.25,332,21.77,184,9.44,USPS,51.86,Supplier A,Los Angeles,2310,52.87,1.74,Air,Route E,315.07,Pass,42981.38,0.2803243243243243,148,174.9359756097561,99.87714436756768,31.21
Accessories,SKU-000364,15.56,1,317,4932.52,189,21.48,402,10.16,FedEx,60.02,Supplier H,Houston,4982,51.73,3.78,Rail,Route D,164.41,Pass,4880.790000000001,0.14893300248138958,-213,15.511069182389939,98.95124601623512,31.64
Fragrances,SKU-000365,166.91,0,361,60254.51,450,19.06,228,14.97,Amazon Logistics,22.96,Supplier G,Los Angeles,3859,85.88,8.04,Rail,Route A,166.55,Pass,60168.630000000005,0.10026200873362445,222,166.4489226519337,99.85747124986993,34.03
Accessories,SKU-000366,34.49,0,79,2724.71,951,29.71,451,2.05,DHL,90.59,Supplier A,New York,3129,129.89,8.0,Sea,Route D,269.75,Fail,2594.82,0.2004203539823009,500,34.058875,95.23288716964375,31.76
Fragrances,SKU-000367,73.67,0,192,14144.64,146,10.04,408,4.12,UPS,69.05,Supplier E,San Francisco,1460,37.47,9.36,Air,Route A,343.71,Fail,14107.17,0.16882640586797065,-262,73.28829015544041,99.73509400027149,14.16
Cosmetics,SKU-000368,151.27,1,259,39178.93,566,10.86,579,6.71,Amazon Logistics,65.16,Supplier E,Chicago,2526,141.48,4.03,Rail,Route A,104.59,Pass,39037.45,0.1123448275862069,-13,150.6881923076923,99.63888753470296,17.57
Fragrances,SKU-000369,40.54,0,237,9607.98,618,3.29,243,5.87,FedEx,14.45,Supplier B,Atlanta,4368,91.87,7.09,Sea,Route D,128.98,Pass,9516.109999999999,0.059221311475409835,375,40.369663865546215,99.04381566156465,9.16
Accessories,SKU-000370,165.41,1,111,18360.51,973,13.84,22,1.3,USPS,62.4,Supplier D,Seattle,163,148.86,5.07,Rail,Route D,161.23,Pass,18211.649999999998,2.7130434782608694,951,163.933125,99.18923820743541,15.14
Haircare,SKU-000371,168.11,0,84,14121.24,895,8.57,391,2.28,UPS,16.49,Supplier B,Boston,1445,17.99,8.04,Road,Route A,488.19,Pass,14103.25,0.04206632653061224,504,166.13223529411763,99.87260325580473,10.85
Fragrances,SKU-000372,106.42,0,426,45334.92,118,10.96,465,10.53,DHL,12.48,Supplier G,Los Angeles,1074,23.35,7.13,Rail,Route C,228.72,Pass,45311.57,0.026781115879828326,-347,106.17077283372365,99.94849444975308,21.490000000000002
Haircare,SKU-000373,11.21,1,455,5100.55,167,25.2,135,13.31,Amazon Logistics,55.09,Supplier D,Seattle,4261,124.86,3.68,Rail,Route E,319.55,Pass,4975.6900000000005,0.4050735294117647,32,11.185416666666667,97.55202870278697,38.51
Cosmetics,SKU-000374,64.54,1,225,14521.5,937,28.13,289,8.2,Amazon Logistics,43.26,Supplier F,Atlanta,3728,130.39,3.37,Rail,Route B,158.69,Fail,14391.11,0.14917241379310345,648,64.25442477876106,99.10209000447612,36.33
Skincare,SKU-000375,127.22,0,416,52923.52,108,6.39,466,8.55,UPS,60.94,Supplier A,Atlanta,1722,69.59,2.52,Air,Route D,270.71,Pass,52853.93,0.13049250535331905,-358,126.91491606714628,99.86850836830205,14.940000000000001
Cosmetics,SKU-000376,196.43,1,408,80143.44,82,11.8,387,4.57,FedEx,13.48,Supplier B,Houston,557,108.54,5.77,Air,Route E,83.35,Pass,80034.90000000001,0.03474226804123712,-305,195.94973105134474,99.86456782988104,16.37
Fragrances,SKU-000377,130.04,1,420,54616.8,367,27.93,272,11.75,DHL,45.94,Supplier E,Seattle,3430,130.8,9.64,Sea,Route E,65.63,Fail,54486.0,0.16827838827838826,95,129.7311163895487,99.76051324867073,39.68
Haircare,SKU-000378,59.36,1,212,12584.32,99,2.79,336,11.53,UPS,21.6,Supplier B,Miami,1840,11.25,2.0,Air,Route C,260.93,Pass,12573.07,0.06409495548961425,-237,59.08131455399061,99.91060303615929,14.32
Haircare,SKU-000379,130.46,1,201,26222.46,929,3.68,434,9.24,USPS,98.77,Supplier F,Dallas,3126,88.22,0.95,Rail,Route E,229.4,Pass,26134.239999999998,0.22705747126436782,495,129.81415841584158,99.66357084728129,12.92
Accessories,SKU-000380,112.6,1,258,29050.8,538,5.72,114,3.98,DHL,58.31,Supplier B,Atlanta,2054,128.75,1.19,Rail,Route D,111.6,Pass,28922.05,0.5070434782608696,424,112.16525096525096,99.55681082792901,9.7
Haircare,SKU-000381,158.17,0,251,39700.67,68,18.26,43,2.36,Amazon Logistics,70.31,Supplier A,Los Angeles,379,62.73,7.83,Air,Route E,359.42,Pass,39637.939999999995,1.5979545454545454,25,157.54234126984127,99.84199259105702,20.62
Accessories,SKU-000382,30.33,0,474,14376.42,775,5.36,69,1.9,UPS,35.91,Supplier F,Boston,2491,48.85,3.5,Air,Route D,496.81,Pass,14327.57,0.5129999999999999,706,30.266147368421052,99.66020747863516,7.26
Skincare,SKU-000383,154.6,1,188,29064.8,246,29.07,521,9.3,Amazon Logistics,14.0,Supplier H,Boston,1140,120.38,2.24,Rail,Route D,228.04,Fail,28944.42,0.02681992337164751,-275,153.78201058201057,99.58582202526767,38.370000000000005
Fragrances,SKU-000384,112.84,0,446,50326.64,940,13.95,517,12.55,Amazon Logistics,97.71,Supplier H,New York,1061,53.69,3.53,Rail,Route A,331.05,Pass,50272.95,0.1886293436293436,423,112.5875615212528,99.89331693910025,26.5
Accessories,SKU-000385,192.97,0,471,90888.87,499,15.54,354,13.02,Amazon Logistics,32.19,Supplier H,New York,3945,5.46,6.45,Road,Route C,483.34,Pass,90883.40999999999,0.09067605633802817,145,192.56116525423727,99.9939926637882,28.56
Skincare,SKU-000386,74.96,1,228,17090.88,608,8.15,98,7.49,FedEx,45.26,Supplier E,Houston,1317,144.14,5.47,Sea,Route B,424.19,Pass,16946.74,0.4571717171717172,510,74.63266375545852,99.15662622404464,15.64
Haircare,SKU-000387,130.2,0,91,11848.2,728,14.66,46,11.98,Amazon Logistics,66.74,Supplier E,Miami,3320,90.86,7.44,Air,Route A,258.6,Fail,11757.34,1.42,682,128.78478260869565,99.23313245893891,26.64
Haircare,SKU-000388,187.09,1,101,18896.09,501,20.2,290,14.26,USPS,7.35,Supplier H,Houston,474,123.83,3.39,Sea,Route B,381.87,Pass,18772.26,0.025257731958762887,211,185.25578431372548,99.34467924316617,34.46
Skincare,SKU-000389,29.48,1,444,13089.12,338,22.78,581,4.85,USPS,81.97,Supplier H,Boston,4230,124.67,4.52,Rail,Route D,107.66,Pass,12964.45,0.14084192439862542,-243,29.413752808988765,99.0475295512609,27.630000000000003
Haircare,SKU-000390,188.07,0,184,34604.88,190,22.86,266,6.57,DHL,55.97,Supplier H,Chicago,1492,14.63,1.02,Sea,Route A,280.45,Pass,34590.25,0.209625468164794,-76,187.05340540540539,99.95772272581209,29.43
Skincare,SKU-000391,140.7,1,248,34893.6,133,17.76,406,14.04,Amazon Logistics,31.43,Supplier C,Boston,2176,29.77,0.73,Air,Route E,175.58,Pass,34863.83,0.07722358722358723,-273,140.13493975903614,99.91468349496758,31.8
Accessories,SKU-000392,22.89,1,269,6157.41,743,27.23,578,5.74,Amazon Logistics,10.85,Supplier H,Atlanta,874,50.11,4.62,Air,Route E,122.52,Pass,6107.3,0.018739205526770292,165,22.805222222222223,99.18618380130607,32.97
Accessories,SKU-000393,67.18,1,400,26872.0,440,24.7,380,13.79,UPS,20.44,Supplier F,Seattle,4416,51.5,3.02,Sea,Route B,241.83,Fail,26820.5,0.053648293963254594,60,67.01246882793018,99.80835069961299,38.489999999999995
Skincare,SKU-000394,144.55,1,374,54061.7,640,22.95,507,14.73,FedEx,90.03,Supplier C,Seattle,3524,100.52,6.13,Air,Route D,108.96,Pass,53961.18,0.1772244094488189,133,144.16453333333334,99.81406430060468,37.68
Accessories,SKU-000395,22.8,1,172,3921.6,264,2.61,371,10.27,DHL,70.17,Supplier C,Atlanta,2223,95.35,0.43,Road,Route B,364.54,Pass,3826.25,0.18862903225806452,-107,22.66820809248555,97.5685944512444,12.879999999999999
Accessories,SKU-000396,120.61,0,57,6874.77,575,1.2,275,12.44,Amazon Logistics,28.74,Supplier A,Atlanta,4689,76.72,1.22,Rail,Route C,255.31,Pass,6798.05,0.1041304347826087,300,118.53051724137931,98.88403539318405,13.639999999999999
Accessories,SKU-000397,75.72,0,338,25593.36,264,7.16,241,11.49,UPS,11.23,Supplier B,Boston,3693,35.63,8.65,Rail,Route E,289.02,Fail,25557.73,0.04640495867768595,23,75.49663716814159,99.86078420340276,18.65
Cosmetics,SKU-000398,127.97,1,337,43125.89,452,20.24,20,10.79,FedEx,70.61,Supplier E,Seattle,379,60.39,5.66,Air,Route A,115.87,Fail,43065.5,3.3623809523809522,432,127.59139053254438,99.85996810732486,31.029999999999998
Fragrances,SKU-000399,18.69,1,125,2336.25,177,12.92,565,5.3,DHL,59.38,Supplier E,Seattle,4941,83.82,7.12,Rail,Route A,112.9,Pass,2252.43,0.10491166077738516,-388,18.541666666666668,96.41219903691814,18.22
Haircare,SKU-000400,175.59,0,438,76908.42,871,12.67,465,1.8,DHL,43.43,Supplier B,San Francisco,2911,72.86,8.42,Road,Route A,312.54,Pass,76835.56,0.09319742489270386,406,175.1900227790433,99.90526394899284,14.47
Cosmetics,SKU-000401,194.96,1,346,67456.16,526,26.65,98,5.8,Amazon Logistics,39.54,Supplier E,Seattle,2442,23.46,4.64,Air,Route E,493.25,Pass,67432.7,0.3993939393939394,428,194.39815561959657,99.9652218566844,32.449999999999996
Accessories,SKU-000402,194.09,0,346,67155.14,809,26.97,255,10.34,DHL,25.6,Supplier B,Atlanta,1574,99.18,7.61,Road,Route D,93.31,Fail,67055.96,0.1,554,193.5306628242075,99.85231212383744,37.31
Skincare,SKU-000403,152.43,1,378,57618.54,453,27.37,353,2.44,UPS,68.61,Supplier F,New York,1957,15.59,5.25,Road,Route E,178.58,Pass,57602.950000000004,0.1938135593220339,100,152.02781002638523,99.97294273683437,29.810000000000002
Accessories,SKU-000404,34.72,1,234,8124.48,78,10.1,368,1.17,DHL,97.21,Supplier A,Miami,2989,59.84,2.23,Rail,Route E,441.26,Fail,8064.639999999999,0.26344173441734414,-290,34.57225531914894,99.26346055378313,11.27
Fragrances,SKU-000405,154.07,1,361,55619.27,841,21.04,117,2.96,USPS,21.69,Supplier H,Chicago,1159,107.95,3.38,Rail,Route A,82.52,Fail,55511.32,0.18381355932203391,724,153.64439226519337,99.80591259108579,24.0
Accessories,SKU-000406,14.67,1,337,4943.79,387,8.88,101,11.02,UPS,61.73,Supplier A,Atlanta,2022,7.9,4.9,Sea,Route E,444.15,Pass,4935.89,0.6051960784313725,286,14.626597633136095,99.84020356851728,19.9
Skincare,SKU-000407,14.2,1,156,2215.2,880,6.53,521,14.62,FedEx,45.3,Supplier G,Seattle,3899,87.65,3.17,Road,Route A,285.93,Pass,2127.5499999999997,0.08678160919540229,359,14.109554140127388,96.04324665944384,21.15
Fragrances,SKU-000408,71.49,1,72,5147.28,763,6.35,496,14.76,FedEx,47.44,Supplier A,Los Angeles,4692,53.51,3.36,Rail,Route D,233.72,Pass,5093.7699999999995,0.09545271629778672,267,70.51068493150684,98.96042181501686,21.11
Accessories,SKU-000409,102.84,1,303,31160.52,410,10.92,569,7.92,Amazon Logistics,29.14,Supplier B,Boston,2573,6.28,3.37,Road,Route C,189.36,Fail,31154.24,0.05112280701754386,-159,102.50171052631579,99.97984629268062,18.84
Fragrances,SKU-000410,156.38,0,332,51918.16,618,13.47,33,13.17,Amazon Logistics,83.39,Supplier G,Boston,4239,32.61,1.23,Sea,Route A,183.7,Pass,51885.55,2.4526470588235294,585,155.9103903903904,99.93718960764403,26.64
Haircare,SKU-000411,139.83,0,452,63203.16,441,25.1,411,11.32,USPS,51.1,Supplier B,Miami,1951,141.44,0.85,Road,Route B,187.61,Fail,63061.72,0.12402912621359223,30,139.52132450331126,99.77621372095952,36.42
Haircare,SKU-000412,94.72,0,334,31636.48,267,4.48,366,8.01,FedEx,56.62,Supplier H,Atlanta,3641,80.57,0.46,Air,Route C,448.16,Pass,31555.91,0.15427792915531335,-99,94.43725373134328,99.74532564937692,12.49
Accessories,SKU-000413,61.99,1,22,1363.78,623,22.31,329,9.02,FedEx,33.95,Supplier D,Miami,4649,149.6,1.11,Sea,Route D,375.71,Fail,1214.18,0.10287878787878789,294,59.29478260869565,89.03048878851429,31.33
Fragrances,SKU-000414,199.45,1,440,87758.0,718,16.41,405,2.92,FedEx,22.27,Supplier G,New York,694,81.1,3.44,Sea,Route C,351.38,Pass,87676.9,0.05485221674876847,313,198.99773242630386,99.90758677271587,19.33
Skincare,SKU-000415,90.97,1,198,18012.06,251,9.35,228,14.13,FedEx,13.16,Supplier H,Dallas,606,83.87,5.94,Road,Route A,409.44,Fail,17928.190000000002,0.05746724890829694,23,90.51286432160805,99.53436752931091,23.48
Accessories,SKU-000416,95.76,1,296,28344.96,66,15.29,376,5.93,DHL,72.84,Supplier H,Houston,4989,61.82,1.88,Road,Route D,165.7,Fail,28283.14,0.19320954907161805,-310,95.43757575757576,99.78190126216442,21.22
Haircare,SKU-000417,41.09,1,217,8916.53,371,9.7,587,7.25,UPS,23.64,Supplier E,Los Angeles,120,49.96,8.88,Rail,Route B,328.12,Pass,8866.570000000002,0.040204081632653065,-216,40.901513761467896,99.43969234668644,16.95
Haircare,SKU-000418,161.01,1,123,19804.23,567,18.29,113,10.4,UPS,70.56,Supplier E,Houston,1499,41.47,8.08,Air,Route A,257.03,Pass,19762.76,0.6189473684210527,454,159.71153225806452,99.79060029094794,28.689999999999998
Accessories,SKU-000419,141.8,1,489,69340.2,619,13.58,112,5.67,USPS,42.09,Supplier D,Dallas,3301,54.8,5.21,Sea,Route A,402.1,Pass,69285.4,0.3724778761061947,507,141.51061224489794,99.92096936553398,19.25
Fragrances,SKU-000420,51.95,0,31,1610.45,374,5.77,359,4.56,DHL,44.5,Supplier D,Los Angeles,2561,71.68,7.24,Sea,Route D,189.17,Pass,1538.77,0.12361111111111112,15,50.3265625,95.54907013567636,10.329999999999998
Haircare,SKU-000421,25.65,1,358,9182.7,461,4.38,464,9.83,FedEx,49.57,Supplier A,Houston,3778,32.84,3.66,Sea,Route D,339.43,Fail,9149.86,0.10660215053763442,-3,25.57855153203343,99.64237098021279,14.21
Fragrances,SKU-000422,139.29,0,223,31061.67,367,16.85,41,1.35,FedEx,39.93,Supplier H,Los Angeles,436,37.61,0.37,Rail,Route C,447.0,Fail,31024.059999999998,0.9507142857142857,326,138.66816964285712,99.87891829383287,18.200000000000003
Haircare,SKU-000423,134.36,0,180,24184.8,730,27.17,310,11.09,Amazon Logistics,14.56,Supplier D,Miami,1767,44.37,9.04,Air,Route B,230.97,Pass,24140.43,0.046816720257234726,420,133.61767955801105,99.81653766001787,38.260000000000005
Haircare,SKU-000424,61.92,1,332,20557.44,131,10.97,504,8.2,Amazon Logistics,34.42,Supplier B,Chicago,3676,70.14,1.28,Sea,Route C,79.98,Pass,20487.3,0.06815841584158416,-373,61.73405405405405,99.65880965723359,19.17
Cosmetics,SKU-000425,190.66,1,63,12011.58,523,22.26,325,9.48,USPS,68.05,Supplier H,San Francisco,1009,99.66,9.48,Sea,Route C,282.22,Pass,11911.92,0.20874233128834355,198,187.6809375,99.17030065986323,31.740000000000002
Haircare,SKU-000426,38.7,0,403,15596.1,517,20.1,147,9.85,FedEx,68.25,Supplier C,Los Angeles,375,129.14,5.72,Rail,Route A,205.69,Pass,15466.960000000001,0.46114864864864863,370,38.60420792079208,99.17197248029956,29.950000000000003
Skincare,SKU-000427,92.14,0,307,28286.98,474,28.02,292,8.38,USPS,32.19,Supplier B,Dallas,991,46.63,3.06,Road,Route D,352.5,Pass,28240.35,0.10986348122866893,182,91.84084415584415,99.83515384109579,36.4
Accessories,SKU-000428,189.29,1,329,62276.41,994,24.81,461,9.16,DHL,48.71,Supplier G,Miami,112,31.64,4.96,Sea,Route A,477.96,Fail,62244.770000000004,0.10543290043290043,533,188.71639393939395,99.94919424546148,33.97
Accessories,SKU-000429,89.75,1,135,12116.25,780,17.43,522,10.57,UPS,23.38,Supplier D,San Francisco,4157,59.93,5.02,Air,Route B,268.52,Pass,12056.32,0.04470363288718929,258,89.09007352941177,99.5053750128959,28.0
Fragrances,SKU-000430,131.32,0,286,37557.52,738,20.05,149,11.54,FedEx,24.99,Supplier E,Miami,3125,134.69,0.23,Air,Route C,259.79,Pass,37422.829999999994,0.1666,589,130.86243902439023,99.64137674692046,31.59
Haircare,SKU-000431,85.54,1,473,40460.42,253,27.05,151,11.18,DHL,7.19,Supplier B,New York,1073,6.43,3.55,Air,Route B,344.56,Fail,40453.99,0.047302631578947374,102,85.3595358649789,99.98410792572099,38.230000000000004
Skincare,SKU-000432,62.1,1,213,13227.3,632,12.59,501,13.17,FedEx,90.19,Supplier E,Seattle,4370,103.29,7.4,Air,Route D,96.57,Fail,13124.009999999998,0.17966135458167332,131,61.80981308411214,99.21911501213398,25.759999999999998
Fragrances,SKU-000433,196.96,1,203,39982.88,436,10.48,409,3.65,Amazon Logistics,25.02,Supplier B,Boston,4070,74.19,5.1,Rail,Route D,164.08,Pass,39908.689999999995,0.06102439024390244,27,195.99450980392155,99.8144455827094,14.13
Cosmetics,SKU-000434,87.77,0,178,15623.06,827,1.31,344,6.62,USPS,26.62,Supplier E,New York,1508,28.35,2.44,Sea,Route E,463.54,Pass,15594.71,0.07715942028985508,483,87.27966480446928,99.81853746961222,7.93
Fragrances,SKU-000435,179.88,0,161,28960.68,147,24.97,88,14.27,Amazon Logistics,31.56,Supplier F,Dallas,2043,51.55,3.35,Rail,Route B,351.47,Pass,28909.13,0.3546067415730337,59,178.76962962962963,99.82200003591076,39.239999999999995
Fragrances,SKU-000436,53.69,0,44,2362.36,394,24.23,467,6.55,UPS,17.1,Supplier B,Atlanta,2388,37.62,8.63,Air,Route A,56.05,Pass,2324.7400000000002,0.03653846153846154,-73,52.49688888888889,98.40752467871113,30.78
Haircare,SKU-000437,50.49,1,193,9744.57,852,4.03,547,2.75,Amazon Logistics,65.73,Supplier G,Atlanta,646,132.29,5.26,Air,Route B,142.08,Pass,9612.279999999999,0.11994525547445256,305,50.229742268041235,98.6424234214542,6.78
Cosmetics,SKU-000438,15.92,1,295,4696.4,257,17.73,184,8.36,FedEx,12.14,Supplier E,Boston,1318,74.87,5.28,Air,Route C,357.28,Pass,4621.53,0.06562162162162162,73,15.866216216216214,98.40580018737757,26.09
Fragrances,SKU-000439,133.82,0,66,8832.12,563,14.46,507,2.53,Amazon Logistics,17.75,Supplier C,Miami,1520,86.65,9.61,Rail,Route D,393.98,Fail,8745.470000000001,0.034940944881889764,56,131.8226865671642,99.018921844359,16.990000000000002
Skincare,SKU-000440,80.02,0,231,18484.62,685,4.44,445,3.84,FedEx,66.25,Supplier G,Chicago,1554,91.08,3.21,Air,Route D,427.94,Fail,18393.539999999997,0.148542600896861,240,79.67508620689655,99.50726604063269,8.280000000000001
Skincare,SKU-000441,174.23,0,312,54359.76,841,29.44,284,14.98,UPS,37.27,Supplier A,Dallas,3477,97.74,4.8,Sea,Route B,181.48,Fail,54262.020000000004,0.13077192982456143,557,173.67335463258786,99.82019788166836,44.42
Accessories,SKU-000442,99.91,1,172,17184.52,635,7.23,361,8.58,Amazon Logistics,72.26,Supplier B,Boston,2872,76.86,8.12,Air,Route B,468.96,Pass,17107.66,0.1996132596685083,274,99.33248554913295,99.55273699818208,15.81
Cosmetics,SKU-000443,193.96,0,28,5430.88,215,2.95,297,4.98,USPS,57.96,Supplier C,San Francisco,4198,7.59,7.59,Sea,Route B,298.83,Pass,5423.29,0.19449664429530203,-82,187.27172413793105,99.86024364375571,7.930000000000001
Cosmetics,SKU-000444,45.25,0,379,17149.75,71,18.25,458,14.93,USPS,29.32,Supplier A,San Francisco,2838,53.53,2.66,Sea,Route C,363.44,Pass,17096.22,0.06387799564270152,-387,45.13092105263158,99.68786717007538,33.18
